"event_id","item_id","title","format","selector","position","rank","source"
"closet:966","films:652","Big Deal on Madonna Street","closet","Robert De Niro","1","","https://www.criterion.com/shop/collection/966-robert-de-niro-s-closet-picks"
"closet:966","films:877","Divorce Italian Style","closet","Robert De Niro","2","","https://www.criterion.com/shop/collection/966-robert-de-niro-s-closet-picks"
"closet:966","films:28694","Blow-Up","closet","Robert De Niro","3","","https://www.criterion.com/shop/collection/966-robert-de-niro-s-closet-picks"
"closet:966","boxsets:3432","The Complete Films of Agnès Varda","closet","Robert De Niro","4","","https://www.criterion.com/shop/collection/966-robert-de-niro-s-closet-picks"
"closet:966","boxsets:3626","Essential Fellini","closet","Robert De Niro","5","","https://www.criterion.com/shop/collection/966-robert-de-niro-s-closet-picks"
"closet:975","films:28703","A Face in the Crowd","closet","Noah Wyle","1","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:28567","Forty Guns","closet","Noah Wyle","2","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:28051","Repo Man","closet","Noah Wyle","3","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:27767","Eating Raoul","closet","Noah Wyle","4","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:29149","The Great Escape","closet","Noah Wyle","5","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:29031","’Round Midnight","closet","Noah Wyle","6","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:28428","Seconds","closet","Noah Wyle","7","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:723","Trouble in Paradise","closet","Noah Wyle","8","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:359","The Life and Death of Colonel Blimp","closet","Noah Wyle","9","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:908","F for Fake","closet","Noah Wyle","10","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:446","Pickup on South Street","closet","Noah Wyle","11","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:28426","Medium Cool","closet","Noah Wyle","12","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:853","This Sporting Life","closet","Noah Wyle","13","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:27512","Merry Christmas Mr. Lawrence","closet","Noah Wyle","14","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","boxsets:1179","A Whit Stillman Trilogy: Metropolitan, Barcelona, The Last Days of Disco","closet","Noah Wyle","15","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:2104","Crumb","closet","Noah Wyle","16","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:27533","The Last Picture Show","closet","Noah Wyle","17","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:975","films:500","Shadows","closet","Noah Wyle","18","","https://www.criterion.com/shop/collection/975-noah-wyle-s-closet-picks"
"closet:996","films:28822","Dr. Strangelove, or: How I Learned to Stop Worrying and Love the Bomb","closet","Terry Zwigoff","1","","https://www.criterion.com/shop/collection/996-terry-zwigoff-s-closet-picks"
"closet:996","boxsets:334","The Killers","closet","Terry Zwigoff","2","","https://www.criterion.com/shop/collection/996-terry-zwigoff-s-closet-picks"
"closet:996","films:153","Army of Shadows","closet","Terry Zwigoff","3","","https://www.criterion.com/shop/collection/996-terry-zwigoff-s-closet-picks"
"closet:996","films:28690","The Asphalt Jungle","closet","Terry Zwigoff","4","","https://www.criterion.com/shop/collection/996-terry-zwigoff-s-closet-picks"
"closet:996","films:29569","All About My Mother","closet","Terry Zwigoff","5","","https://www.criterion.com/shop/collection/996-terry-zwigoff-s-closet-picks"
"closet:977","films:28609","Tootsie","closet","Billy Eichner","1","","https://www.criterion.com/shop/collection/977-billy-eichner-s-closet-picks"
"closet:977","films:29154","Moonstruck","closet","Billy Eichner","2","","https://www.criterion.com/shop/collection/977-billy-eichner-s-closet-picks"
"closet:977","boxsets:1179","A Whit Stillman Trilogy: Metropolitan, Barcelona, The Last Days of Disco","closet","Billy Eichner","3","","https://www.criterion.com/shop/collection/977-billy-eichner-s-closet-picks"
"closet:977","films:28719","The Fisher King","closet","Billy Eichner","4","","https://www.criterion.com/shop/collection/977-billy-eichner-s-closet-picks"
"closet:977","films:29571","The Prince of Tides","closet","Billy Eichner","5","","https://www.criterion.com/shop/collection/977-billy-eichner-s-closet-picks"
"closet:977","films:28044","My Beautiful Laundrette","closet","Billy Eichner","6","","https://www.criterion.com/shop/collection/977-billy-eichner-s-closet-picks"
"closet:957","films:612","The Last Temptation of Christ","closet","Oscar Isaac","1","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:333","Rushmore","closet","Oscar Isaac","2","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","boxsets:558","John Cassavetes: Five Films","closet","Oscar Isaac","3","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:28719","The Fisher King","closet","Oscar Isaac","4","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:28655","Dont Look Back","closet","Oscar Isaac","5","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:28948","Pan’s Labyrinth","closet","Oscar Isaac","6","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:28721","Inside Llewyn Davis","closet","Oscar Isaac","7","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:28700","Akira Kurosawa’s Dreams","closet","Oscar Isaac","8","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:735","Throne of Blood","closet","Oscar Isaac","9","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:28576","The Tree of Life","closet","Oscar Isaac","10","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:33103","La Llorona","closet","Oscar Isaac","11","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:33828","Guillermo del Toro’s Pinocchio","closet","Oscar Isaac","12","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:29158","Raging Bull","closet","Oscar Isaac","13","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:957","films:30206","You Can Count on Me","closet","Oscar Isaac","14","","https://www.criterion.com/shop/collection/957-oscar-isaac-s-closet-picks"
"closet:974","films:28880","Tampopo","closet","Hannah Einbinder","1","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:29964","Paper Moon","closet","Hannah Einbinder","2","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","boxsets:1237","The Before Trilogy","closet","Hannah Einbinder","3","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:29164","Thelma & Louise","closet","Hannah Einbinder","4","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:29029","The Philadelphia Story","closet","Hannah Einbinder","5","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:27903","His Girl Friday","closet","Hannah Einbinder","6","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:27860","Valerie and Her Week of Wonders","closet","Hannah Einbinder","7","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:29014","Crash","closet","Hannah Einbinder","8","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:31590","Lost Highway","closet","Hannah Einbinder","9","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:29634","Defending Your Life","closet","Hannah Einbinder","10","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:974","films:32507","High Art","closet","Hannah Einbinder","11","","https://www.criterion.com/shop/collection/974-hannah-einbinder-s-closet-picks"
"closet:959","films:30465","Happiness","closet","Richard Gadd","1","","https://www.criterion.com/shop/collection/959-richard-gadd-s-closet-picks"
"closet:959","films:31458","Memories of Murder","closet","Richard Gadd","2","","https://www.criterion.com/shop/collection/959-richard-gadd-s-closet-picks"
"closet:959","films:29627","Trainspotting","closet","Richard Gadd","3","","https://www.criterion.com/shop/collection/959-richard-gadd-s-closet-picks"
"closet:959","films:29158","Raging Bull","closet","Richard Gadd","4","","https://www.criterion.com/shop/collection/959-richard-gadd-s-closet-picks"
"closet:959","films:29460","The Last Waltz","closet","Richard Gadd","5","","https://www.criterion.com/shop/collection/959-richard-gadd-s-closet-picks"
"closet:959","films:637","Gimme Shelter","closet","Richard Gadd","6","","https://www.criterion.com/shop/collection/959-richard-gadd-s-closet-picks"
"closet:959","films:27528","Easy Rider","closet","Richard Gadd","7","","https://www.criterion.com/shop/collection/959-richard-gadd-s-closet-picks"
"closet:956","boxsets:1554","Police Story / Police Story 2","closet","Bob Odenkirk","1","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","boxsets:6970","Jackie Chan: Emergence of a Superstar","closet","Bob Odenkirk","2","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","boxsets:3205","Bruce Lee: His Greatest Hits","closet","Bob Odenkirk","3","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:32139","Scarface","closet","Bob Odenkirk","4","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:31917","Uncut Gems","closet","Bob Odenkirk","5","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:29681","The Big Heat","closet","Bob Odenkirk","6","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:27848","A Man Escaped","closet","Bob Odenkirk","7","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:27775","Quadrophenia","closet","Bob Odenkirk","8","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:532","Salò, or The 120 Days of Sodom","closet","Bob Odenkirk","9","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:233","The Red Shoes","closet","Bob Odenkirk","10","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:727","My Life as a Dog","closet","Bob Odenkirk","11","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","films:27908","In a Lonely Place","closet","Bob Odenkirk","12","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:956","boxsets:769","America Lost and Found: The BBS Story","closet","Bob Odenkirk","13","","https://www.criterion.com/shop/collection/956-bob-odenkirk-s-closet-picks"
"closet:971","films:719","Down by Law","closet","John C. Reilly","1","","https://www.criterion.com/shop/collection/971-john-c-reilly-s-closet-picks"
"closet:971","films:958","The Killing of a Chinese Bookie","closet","John C. Reilly","2","","https://www.criterion.com/shop/collection/971-john-c-reilly-s-closet-picks"
"closet:971","films:28439","The Brood","closet","John C. Reilly","3","","https://www.criterion.com/shop/collection/971-john-c-reilly-s-closet-picks"
"closet:971","films:29634","Defending Your Life","closet","John C. Reilly","4","","https://www.criterion.com/shop/collection/971-john-c-reilly-s-closet-picks"
"closet:971","films:27899","On the Waterfront","closet","John C. Reilly","5","","https://www.criterion.com/shop/collection/971-john-c-reilly-s-closet-picks"
"closet:971","films:29149","The Great Escape","closet","John C. Reilly","6","","https://www.criterion.com/shop/collection/971-john-c-reilly-s-closet-picks"
"closet:963","boxsets:7304","Three Revolutionary Films by Ousmane Sembène","closet","Boots Riley","1","","https://www.criterion.com/shop/collection/963-boots-riley-s-closet-picks"
"closet:963","films:28849","Black Girl","closet","Boots Riley","2","","https://www.criterion.com/shop/collection/963-boots-riley-s-closet-picks"
"closet:963","boxsets:4787","Melvin Van Peebles: Essential Films","closet","Boots Riley","3","","https://www.criterion.com/shop/collection/963-boots-riley-s-closet-picks"
