"criterion_list_id","event_title","event_url","list_position","title","director","criterion_url","published_rank","criterion_namespace","criterion_id","criterion_key"
"287","Richard Hell’s Top 10","https://www.criterion.com/current/top-10-lists/287-richard-hell-s-top-10","9","Léon Morin, Priest","Jean-Pierre Melville","https://www.criterion.com/films/27660-leon-morin-priest","9","films","27660","films:27660"
"287","Richard Hell’s Top 10","https://www.criterion.com/current/top-10-lists/287-richard-hell-s-top-10","10","Journey to Italy","Roberto Rossellini","https://www.criterion.com/films/28081-journey-to-italy","10","films","28081","films:28081"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","1","Equinox Flower","Yasujiro Ozu","https://www.criterion.com/films/783-equinox-flower","1","films","783","films:783"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","2","Fanny and Alexander: Television Version","Ingmar Bergman","https://www.criterion.com/films/626-fanny-and-alexander-television-version","2","films","626","films:626"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","3","The Last Days of Disco","Whit Stillman","https://www.criterion.com/films/2954-the-last-days-of-disco","3","films","2954","films:2954"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","4","Three Colors: Blue","Krzysztof Kieślowski","https://www.criterion.com/films/27731-three-colors-blue","4","films","27731","films:27731"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","5","Monsieur Hulot’s Holiday","Jacques Tati","https://www.criterion.com/films/360-monsieur-hulot-s-holiday","5","films","360","films:360"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","6","Le samouraï","Jean-Pierre Melville","https://www.criterion.com/films/184-le-samourai","6","films","184","films:184"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","7","News from Home","Chantal Akerman","https://www.criterion.com/films/20978-news-from-home","7","films","20978","films:20978"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","8","The Bank Dick","Edward Cline","https://www.criterion.com/films/617-the-bank-dick","8","films","617","films:617"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","9","The Killer","John Woo","https://www.criterion.com/films/231-the-killer","9","films","231","films:231"
"336","Aaron Katz's Top 10","https://www.criterion.com/current/top-10-lists/336-aaron-katz-s-top-10","10","Summertime","David Lean","https://www.criterion.com/films/368-summertime","10","films","368","films:368"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","1","Contempt","Jean-Luc Godard","https://www.criterion.com/films/239-contempt","1","films","239","films:239"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","2","Days of Heaven","Terrence Malick","https://www.criterion.com/films/213-days-of-heaven","2","films","213","films:213"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","3","Don’t Look Now","Nicolas Roeg","https://www.criterion.com/films/27928-don-t-look-now","3","films","27928","films:27928"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","4","L’eclisse","Michelangelo Antonioni","https://www.criterion.com/films/928-l-eclisse","4","films","928","films:928"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","5","The Kid with a Bike","Jean-Pierre Dardenne and Luc Dardenne","https://www.criterion.com/films/28405-the-kid-with-a-bike","5","films","28405","films:28405"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","6","The Last Picture Show","Peter Bogdanovich","https://www.criterion.com/films/27533-the-last-picture-show","6","films","27533","films:27533"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","7","Mulholland Dr.","David Lynch","https://www.criterion.com/films/28050-mulholland-dr","7","films","28050","films:28050"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","8","Nashville","Robert Altman","https://www.criterion.com/films/28427-nashville","8","films","28427","films:28427"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","9","Rosemary’s Baby","Roman Polanski","https://www.criterion.com/films/27927-rosemary-s-baby","9","films","27927","films:27927"
"286","Bret Easton Ellis’s Top 10","https://www.criterion.com/current/top-10-lists/286-bret-easton-ellis-s-top-10","10","The Silence of the Lambs","Jonathan Demme","https://www.criterion.com/films/528-the-silence-of-the-lambs","10","films","528","films:528"
"285","Julia Cafritz’s Top 10","https://www.criterion.com/current/top-10-lists/285-julia-cafritz-s-top-10","1","All That Jazz","Bob Fosse","https://www.criterion.com/films/28561-all-that-jazz","1","films","28561","films:28561"
"285","Julia Cafritz’s Top 10","https://www.criterion.com/current/top-10-lists/285-julia-cafritz-s-top-10","2","Secret Honor","Robert Altman","https://www.criterion.com/films/955-secret-honor","2  (tie)","films","955","films:955"
